"provinsi","jenis","daerah","tahun","periode","gk"
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",295078
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",304466
"MALUKU UTARA","MAKANAN","PERKOTAAN",2017,"MARET",315481
"MALUKU UTARA","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",318011
"MALUKU UTARA","MAKANAN","PERKOTAAN",2018,"MARET",330654
"MALUKU UTARA","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",331690
"MALUKU UTARA","MAKANAN","PERDESAAN",2017,"MARET",303436
"MALUKU UTARA","MAKANAN","PERDESAAN",2017,"SEPTEMBER",307493
"MALUKU UTARA","MAKANAN","PERDESAAN",2018,"MARET",320771
"MALUKU UTARA","MAKANAN","PERDESAAN",2018,"SEPTEMBER",329212
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",306642
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",310354
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",323639
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",329899
"MALUKU UTARA","MAKANAN","PERKOTAAN",2019,"MARET",352536
"MALUKU UTARA","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",358394
"MALUKU UTARA","MAKANAN","PERKOTAAN",2020,"MARET",360482
"MALUKU UTARA","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",364415
"MALUKU UTARA","MAKANAN","PERDESAAN",2019,"MARET",343631
"MALUKU UTARA","MAKANAN","PERDESAAN",2019,"SEPTEMBER",344340
"MALUKU UTARA","MAKANAN","PERDESAAN",2020,"MARET",357381
"MALUKU UTARA","MAKANAN","PERDESAAN",2020,"SEPTEMBER",361627
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",346075
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",348361
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",358264
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",362406
"MALUKU UTARA","MAKANAN","PERKOTAAN",2021,"MARET",383780
"MALUKU UTARA","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",398678
"MALUKU UTARA","MAKANAN","PERKOTAAN",2022,"MARET",405708
"MALUKU UTARA","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",429919
"MALUKU UTARA","MAKANAN","PERDESAAN",2021,"MARET",376259
"MALUKU UTARA","MAKANAN","PERDESAAN",2021,"SEPTEMBER",390416
"MALUKU UTARA","MAKANAN","PERDESAAN",2022,"MARET",396637
"MALUKU UTARA","MAKANAN","PERDESAAN",2022,"SEPTEMBER",420428
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",378475
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",392506
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",399127
"MALUKU UTARA","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",423139
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2015,"MARET",81553
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",85550
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2016,"MARET",89579
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",93810
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2015,"MARET",63930
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",67117
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2016,"MARET",73252
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",77455
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",68726
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",72134
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",81476
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",82024
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2017,"MARET",94931
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",95786
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2018,"MARET",98243
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",118003
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2017,"MARET",80348
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",83421
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2018,"MARET",84786
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",86329
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",84356
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",86985
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2018,"MARET",88628
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",95381
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2019,"MARET",121938
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2019,"SEPTEMBER",125670
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2020,"MARET",128282
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2020,"SEPTEMBER",130288
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2019,"MARET",89184
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2019,"SEPTEMBER",91693
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2020,"MARET",94698
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2020,"SEPTEMBER",97954
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2019,"MARET",98575
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",101087
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2020,"MARET",104375
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",107190
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2021,"MARET",132670
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2021,"SEPTEMBER",134553
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2022,"MARET",136264
"MALUKU UTARA","NONMAKANAN","PERKOTAAN",2022,"SEPTEMBER",143872
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2021,"MARET",102193
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2021,"SEPTEMBER",104581
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2022,"MARET",106751
"MALUKU UTARA","NONMAKANAN","PERDESAAN",2022,"SEPTEMBER",111933
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2021,"MARET",110900
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",112927
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2022,"MARET",115255
"MALUKU UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",121138
"MALUKU UTARA","TOTAL","PERKOTAAN",2013,"MARET",284374
"MALUKU UTARA","TOTAL","PERKOTAAN",2013,"SEPTEMBER",317176
"MALUKU UTARA","TOTAL","PERKOTAAN",2014,"MARET",321231
"MALUKU UTARA","TOTAL","PERKOTAAN",2014,"SEPTEMBER",339561
"MALUKU UTARA","TOTAL","PERDESAAN",2013,"MARET",248026
"MALUKU UTARA","TOTAL","PERDESAAN",2013,"SEPTEMBER",281482
"MALUKU UTARA","TOTAL","PERDESAAN",2014,"MARET",286242
"MALUKU UTARA","TOTAL","PERDESAAN",2014,"SEPTEMBER",307374
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2013,"MARET",NA
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2013,"SEPTEMBER",NA
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2014,"MARET",NA
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2014,"SEPTEMBER",NA
"MALUKU UTARA","TOTAL","PERKOTAAN",2015,"MARET",360933
"MALUKU UTARA","TOTAL","PERKOTAAN",2015,"SEPTEMBER",378538
"MALUKU UTARA","TOTAL","PERKOTAAN",2016,"MARET",390788
"MALUKU UTARA","TOTAL","PERKOTAAN",2016,"SEPTEMBER",405368
"MALUKU UTARA","TOTAL","PERDESAAN",2015,"MARET",337789
"MALUKU UTARA","TOTAL","PERDESAAN",2015,"SEPTEMBER",356325
"MALUKU UTARA","TOTAL","PERDESAAN",2016,"MARET",371289
"MALUKU UTARA","TOTAL","PERDESAAN",2016,"SEPTEMBER",379454
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2015,"MARET",344087
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2015,"SEPTEMBER",362371
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2016,"MARET",376554
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2016,"SEPTEMBER",386490
"MALUKU UTARA","TOTAL","PERKOTAAN",2017,"MARET",410412
"MALUKU UTARA","TOTAL","PERKOTAAN",2017,"SEPTEMBER",413797
"MALUKU UTARA","TOTAL","PERKOTAAN",2018,"MARET",428897
"MALUKU UTARA","TOTAL","PERKOTAAN",2018,"SEPTEMBER",449693
"MALUKU UTARA","TOTAL","PERDESAAN",2017,"MARET",383784
"MALUKU UTARA","TOTAL","PERDESAAN",2017,"SEPTEMBER",390914
"MALUKU UTARA","TOTAL","PERDESAAN",2018,"MARET",405558
"MALUKU UTARA","TOTAL","PERDESAAN",2018,"SEPTEMBER",415541
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2017,"MARET",390998
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2017,"SEPTEMBER",397339
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2018,"MARET",412267
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2018,"SEPTEMBER",425280
"MALUKU UTARA","TOTAL","PERKOTAAN",2019,"MARET",474475
"MALUKU UTARA","TOTAL","PERKOTAAN",2019,"SEPTEMBER",484064
"MALUKU UTARA","TOTAL","PERKOTAAN",2020,"MARET",488764
"MALUKU UTARA","TOTAL","PERKOTAAN",2020,"SEPTEMBER",494703
"MALUKU UTARA","TOTAL","PERDESAAN",2019,"MARET",432815
"MALUKU UTARA","TOTAL","PERDESAAN",2019,"SEPTEMBER",436033
"MALUKU UTARA","TOTAL","PERDESAAN",2020,"MARET",452080
"MALUKU UTARA","TOTAL","PERDESAAN",2020,"SEPTEMBER",459580
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2019,"MARET",444650
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2019,"SEPTEMBER",449448
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2020,"MARET",462639
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2020,"SEPTEMBER",469596
"MALUKU UTARA","TOTAL","PERKOTAAN",2021,"MARET",516450
"MALUKU UTARA","TOTAL","PERKOTAAN",2021,"SEPTEMBER",533231
"MALUKU UTARA","TOTAL","PERKOTAAN",2022,"MARET",541972
"MALUKU UTARA","TOTAL","PERKOTAAN",2022,"SEPTEMBER",573792
"MALUKU UTARA","TOTAL","PERDESAAN",2021,"MARET",478452
"MALUKU UTARA","TOTAL","PERDESAAN",2021,"SEPTEMBER",494997
"MALUKU UTARA","TOTAL","PERDESAAN",2022,"MARET",503388
"MALUKU UTARA","TOTAL","PERDESAAN",2022,"SEPTEMBER",532361
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2021,"MARET",489375
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2021,"SEPTEMBER",505433
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2022,"MARET",514382
"MALUKU UTARA","TOTAL","PERDESAANPERKOTAAN",2022,"SEPTEMBER",544277
"PAPUA BARAT","MAKANAN","PERKOTAAN",2015,"MARET",328107
"PAPUA BARAT","MAKANAN","PERKOTAAN",2015,"SEPTEMBER",346945
"PAPUA BARAT","MAKANAN","PERKOTAAN",2016,"MARET",355672
"PAPUA BARAT","MAKANAN","PERKOTAAN",2016,"SEPTEMBER",370573
"PAPUA BARAT","MAKANAN","PERDESAAN",2015,"MARET",358458
"PAPUA BARAT","MAKANAN","PERDESAAN",2015,"SEPTEMBER",374902
"PAPUA BARAT","MAKANAN","PERDESAAN",2016,"MARET",382574
"PAPUA BARAT","MAKANAN","PERDESAAN",2016,"SEPTEMBER",391900
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2015,"MARET",346975
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",364325
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",372548
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",384627
"PAPUA BARAT","MAKANAN","PERKOTAAN",2017,"MARET",375359
"PAPUA BARAT","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",378551
"PAPUA BARAT","MAKANAN","PERKOTAAN",2018,"MARET",383367
"PAPUA BARAT","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",421470
"PAPUA BARAT","MAKANAN","PERDESAAN",2017,"MARET",397246
"PAPUA BARAT","MAKANAN","PERDESAAN",2017,"SEPTEMBER",404857
"PAPUA BARAT","MAKANAN","PERDESAAN",2018,"MARET",407711
"PAPUA BARAT","MAKANAN","PERDESAAN",2018,"SEPTEMBER",439399
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",389400
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",395479
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",398435
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",432692
"PAPUA BARAT","MAKANAN","PERKOTAAN",2019,"MARET",433054
"PAPUA BARAT","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",448816
"PAPUA BARAT","MAKANAN","PERKOTAAN",2020,"MARET",453352
"PAPUA BARAT","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",458403
"PAPUA BARAT","MAKANAN","PERDESAAN",2019,"MARET",447368
"PAPUA BARAT","MAKANAN","PERDESAAN",2019,"SEPTEMBER",456010
"PAPUA BARAT","MAKANAN","PERDESAAN",2020,"MARET",470084
"PAPUA BARAT","MAKANAN","PERDESAAN",2020,"SEPTEMBER",471297
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",441803
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",453232
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",463545
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",465715
"PAPUA BARAT","MAKANAN","PERKOTAAN",2021,"MARET",474175
"PAPUA BARAT","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",493825
"PAPUA BARAT","MAKANAN","PERKOTAAN",2022,"MARET",509314
"PAPUA BARAT","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",535410
"PAPUA BARAT","MAKANAN","PERDESAAN",2021,"MARET",476185
"PAPUA BARAT","MAKANAN","PERDESAAN",2021,"SEPTEMBER",491591
"PAPUA BARAT","MAKANAN","PERDESAAN",2022,"MARET",500372
"PAPUA BARAT","MAKANAN","PERDESAAN",2022,"SEPTEMBER",525865
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",475394
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",492485
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",503916
"PAPUA BARAT","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",529916
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2015,"MARET",123915
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",131755
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2016,"MARET",132055
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",137689
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2015,"MARET",76749
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",82321
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2016,"MARET",84422
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",89046
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",94594
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",101023
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",102419
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",108341
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2017,"MARET",140489
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",144831
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2018,"MARET",146928
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",162059
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2017,"MARET",91318
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",94229
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2018,"MARET",98229
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",105223
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",110377
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",114383
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2018,"MARET",117927
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",128283
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2019,"MARET",164353
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2019,"SEPTEMBER",169463
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2020,"MARET",176386
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2020,"SEPTEMBER",177136
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2019,"MARET",107703
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2019,"SEPTEMBER",115627
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2020,"MARET",126202
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2020,"SEPTEMBER",130993
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2019,"MARET",131510
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",138104
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2020,"MARET",147343
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",150672
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2021,"MARET",180703
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2021,"SEPTEMBER",189323
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2022,"MARET",190854
"PAPUA BARAT","NONMAKANAN","PERKOTAAN",2022,"SEPTEMBER",206365
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2021,"MARET",137459
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2021,"SEPTEMBER",138294
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2022,"MARET",141193
"PAPUA BARAT","NONMAKANAN","PERDESAAN",2022,"SEPTEMBER",156596
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2021,"MARET",156024
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",160036
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2022,"MARET",161688
"PAPUA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",178241
"PAPUA BARAT","TOTAL","PERKOTAAN",2013,"MARET",382905
"PAPUA BARAT","TOTAL","PERKOTAAN",2013,"SEPTEMBER",414900
"PAPUA BARAT","TOTAL","PERKOTAAN",2014,"MARET",416158
"PAPUA BARAT","TOTAL","PERKOTAAN",2014,"SEPTEMBER",440241
"PAPUA BARAT","TOTAL","PERDESAAN",2013,"MARET",355839
"PAPUA BARAT","TOTAL","PERDESAAN",2013,"SEPTEMBER",389163
"PAPUA BARAT","TOTAL","PERDESAAN",2014,"MARET",389812
"PAPUA BARAT","TOTAL","PERDESAAN",2014,"SEPTEMBER",423701
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2013,"MARET",NA
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2013,"SEPTEMBER",NA
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2014,"MARET",NA
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2014,"SEPTEMBER",NA
"PAPUA BARAT","TOTAL","PERKOTAAN",2015,"MARET",452022
"PAPUA BARAT","TOTAL","PERKOTAAN",2015,"SEPTEMBER",478699
"PAPUA BARAT","TOTAL","PERKOTAAN",2016,"MARET",487727
"PAPUA BARAT","TOTAL","PERKOTAAN",2016,"SEPTEMBER",508262
"PAPUA BARAT","TOTAL","PERDESAAN",2015,"MARET",435207
"PAPUA BARAT","TOTAL","PERDESAAN",2015,"SEPTEMBER",457222
"PAPUA BARAT","TOTAL","PERDESAAN",2016,"MARET",466996
"PAPUA BARAT","TOTAL","PERDESAAN",2016,"SEPTEMBER",480945
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2015,"MARET",441569
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2015,"SEPTEMBER",465348
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2016,"MARET",474967
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2016,"SEPTEMBER",492968
"PAPUA BARAT","TOTAL","PERKOTAAN",2017,"MARET",515849
"PAPUA BARAT","TOTAL","PERKOTAAN",2017,"SEPTEMBER",523381
"PAPUA BARAT","TOTAL","PERKOTAAN",2018,"MARET",530295
"PAPUA BARAT","TOTAL","PERKOTAAN",2018,"SEPTEMBER",583530
"PAPUA BARAT","TOTAL","PERDESAAN",2017,"MARET",488564
"PAPUA BARAT","TOTAL","PERDESAAN",2017,"SEPTEMBER",499086
"PAPUA BARAT","TOTAL","PERDESAAN",2018,"MARET",505941
"PAPUA BARAT","TOTAL","PERDESAAN",2018,"SEPTEMBER",544623
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2017,"MARET",499777
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2017,"SEPTEMBER",509862
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2018,"MARET",516362
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2018,"SEPTEMBER",560975
"PAPUA BARAT","TOTAL","PERKOTAAN",2019,"MARET",597406
"PAPUA BARAT","TOTAL","PERKOTAAN",2019,"SEPTEMBER",618279
"PAPUA BARAT","TOTAL","PERKOTAAN",2020,"MARET",629738
"PAPUA BARAT","TOTAL","PERKOTAAN",2020,"SEPTEMBER",635539
"PAPUA BARAT","TOTAL","PERDESAAN",2019,"MARET",555072
"PAPUA BARAT","TOTAL","PERDESAAN",2019,"SEPTEMBER",571637
"PAPUA BARAT","TOTAL","PERDESAAN",2020,"MARET",596286
"PAPUA BARAT","TOTAL","PERDESAAN",2020,"SEPTEMBER",602290
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2019,"MARET",573313
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2019,"SEPTEMBER",591336
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2020,"MARET",610888
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2020,"SEPTEMBER",616387
"PAPUA BARAT","TOTAL","PERKOTAAN",2021,"MARET",654878
"PAPUA BARAT","TOTAL","PERKOTAAN",2021,"SEPTEMBER",683148
"PAPUA BARAT","TOTAL","PERKOTAAN",2022,"MARET",700168
"PAPUA BARAT","TOTAL","PERKOTAAN",2022,"SEPTEMBER",741776
"PAPUA BARAT","TOTAL","PERDESAAN",2021,"MARET",613644
"PAPUA BARAT","TOTAL","PERDESAAN",2021,"SEPTEMBER",629885
"PAPUA BARAT","TOTAL","PERDESAAN",2022,"MARET",641565
"PAPUA BARAT","TOTAL","PERDESAAN",2022,"SEPTEMBER",682461
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2021,"MARET",631418
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2021,"SEPTEMBER",652521
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2022,"MARET",665604
"PAPUA BARAT","TOTAL","PERDESAANPERKOTAAN",2022,"SEPTEMBER",708157
"PAPUA","MAKANAN","PERKOTAAN",2015,"MARET",289615
"PAPUA","MAKANAN","PERKOTAAN",2015,"SEPTEMBER",290712
"PAPUA","MAKANAN","PERKOTAAN",2016,"MARET",305903
"PAPUA","MAKANAN","PERKOTAAN",2016,"SEPTEMBER",314057
"PAPUA","MAKANAN","PERDESAAN",2015,"MARET",307562
"PAPUA","MAKANAN","PERDESAAN",2015,"SEPTEMBER",310937
"PAPUA","MAKANAN","PERDESAAN",2016,"MARET",328157
"PAPUA","MAKANAN","PERDESAAN",2016,"SEPTEMBER",336344
"PAPUA","MAKANAN","PERDESAANPERKOTAAN",2015,"MARET",302807
"PAPUA","MAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",305579
"PAPUA","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",321910
"PAPUA","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",331243
"PAPUA","MAKANAN","PERKOTAAN",2017,"MARET",328874
"PAPUA","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",334043
"PAPUA","MAKANAN","PERKOTAAN",2018,"MARET",361012
"PAPUA","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",378574
"PAPUA","MAKANAN","PERDESAAN",2017,"MARET",349305
"PAPUA","MAKANAN","PERDESAAN",2017,"SEPTEMBER",350279
"PAPUA","MAKANAN","PERDESAAN",2018,"MARET",378887
"PAPUA","MAKANAN","PERDESAAN",2018,"SEPTEMBER",392449
"PAPUA","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",344637
"PAPUA","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",346106
"PAPUA","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",374752
"PAPUA","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",388843
"PAPUA","MAKANAN","PERKOTAAN",2019,"MARET",394446
"PAPUA","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",402419
"PAPUA","MAKANAN","PERKOTAAN",2020,"MARET",408356
"PAPUA","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",419488
"PAPUA","MAKANAN","PERDESAAN",2019,"MARET",408203
"PAPUA","MAKANAN","PERDESAAN",2019,"SEPTEMBER",424006
